path,label,label_id,n_frames
dataset_cordialidad\Como esta\seq_85.npy,Como esta,9,34
dataset_cordialidad\Como esta\seq_86.npy,Como esta,9,34
dataset_cordialidad\Como esta\seq_9.npy,Como esta,9,42
dataset_cordialidad\Con gusto\seq_0.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_1.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_10.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_11.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_12.npy,Con gusto,10,42
dataset_cordialidad\Con gusto\seq_13.npy,Con gusto,10,42
dataset_cordialidad\Con gusto\seq_14.npy,Con gusto,10,42
dataset_cordialidad\Con gusto\seq_15.npy,Con gusto,10,37
dataset_cordialidad\Con gusto\seq_16.npy,Con gusto,10,37
dataset_cordialidad\Con gusto\seq_17.npy,Con gusto,10,37
dataset_cordialidad\Con gusto\seq_18.npy,Con gusto,10,45
dataset_cordialidad\Con gusto\seq_19.npy,Con gusto,10,45
dataset_cordialidad\Con gusto\seq_2.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_20.npy,Con gusto,10,45
dataset_cordialidad\Con gusto\seq_21.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_22.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_23.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_24.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_25.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_26.npy,Con gusto,10,50
dataset_cordialidad\Con gusto\seq_27.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_28.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_29.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_3.npy,Con gusto,10,29
dataset_cordialidad\Con gusto\seq_30.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_31.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_32.npy,Con gusto,10,39
dataset_cordialidad\Con gusto\seq_33.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_34.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_35.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_36.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_37.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_38.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_39.npy,Con gusto,10,36
dataset_cordialidad\Con gusto\seq_4.npy,Con gusto,10,29
dataset_cordialidad\Con gusto\seq_40.npy,Con gusto,10,36
dataset_cordialidad\Con gusto\seq_41.npy,Con gusto,10,36
dataset_cordialidad\Con gusto\seq_42.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_43.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_44.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_45.npy,Con gusto,10,38
dataset_cordialidad\Con gusto\seq_46.npy,Con gusto,10,38
dataset_cordialidad\Con gusto\seq_47.npy,Con gusto,10,38
dataset_cordialidad\Con gusto\seq_48.npy,Con gusto,10,58
dataset_cordialidad\Con gusto\seq_49.npy,Con gusto,10,58
dataset_cordialidad\Con gusto\seq_5.npy,Con gusto,10,29
dataset_cordialidad\Con gusto\seq_50.npy,Con gusto,10,58
dataset_cordialidad\Con gusto\seq_51.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_52.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_53.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_54.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_55.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_56.npy,Con gusto,10,70
dataset_cordialidad\Con gusto\seq_57.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_58.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_59.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_6.npy,Con gusto,10,30
dataset_cordialidad\Con gusto\seq_60.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_61.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_62.npy,Con gusto,10,48
dataset_cordialidad\Con gusto\seq_63.npy,Con gusto,10,41
dataset_cordialidad\Con gusto\seq_64.npy,Con gusto,10,41
dataset_cordialidad\Con gusto\seq_65.npy,Con gusto,10,41
dataset_cordialidad\Con gusto\seq_66.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_67.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_68.npy,Con gusto,10,47
dataset_cordialidad\Con gusto\seq_69.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_7.npy,Con gusto,10,30
dataset_cordialidad\Con gusto\seq_70.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_71.npy,Con gusto,10,53
dataset_cordialidad\Con gusto\seq_72.npy,Con gusto,10,40
dataset_cordialidad\Con gusto\seq_73.npy,Con gusto,10,40
dataset_cordialidad\Con gusto\seq_74.npy,Con gusto,10,40
dataset_cordialidad\Con gusto\seq_75.npy,Con gusto,10,31
dataset_cordialidad\Con gusto\seq_76.npy,Con gusto,10,31
dataset_cordialidad\Con gusto\seq_77.npy,Con gusto,10,31
dataset_cordialidad\Con gusto\seq_78.npy,Con gusto,10,33
dataset_cordialidad\Con gusto\seq_79.npy,Con gusto,10,33
dataset_cordialidad\Con gusto\seq_8.npy,Con gusto,10,30
dataset_cordialidad\Con gusto\seq_80.npy,Con gusto,10,33
dataset_cordialidad\Con gusto\seq_81.npy,Con gusto,10,34
dataset_cordialidad\Con gusto\seq_82.npy,Con gusto,10,34
dataset_cordialidad\Con gusto\seq_83.npy,Con gusto,10,34
dataset_cordialidad\Con gusto\seq_9.npy,Con gusto,10,50
dataset_cordialidad\Denada\seq_0.npy,Denada,11,42
dataset_cordialidad\Denada\seq_1.npy,Denada,11,42
dataset_cordialidad\Denada\seq_10.npy,Denada,11,73
dataset_cordialidad\Denada\seq_11.npy,Denada,11,73
dataset_cordialidad\Denada\seq_12.npy,Denada,11,46
dataset_cordialidad\Denada\seq_13.npy,Denada,11,46
dataset_cordialidad\Denada\seq_14.npy,Denada,11,46
dataset_cordialidad\Denada\seq_15.npy,Denada,11,52
dataset_cordialidad\Denada\seq_16.npy,Denada,11,52
dataset_cordialidad\Denada\seq_17.npy,Denada,11,52
dataset_cordialidad\Denada\seq_18.npy,Denada,11,54
dataset_cordialidad\Denada\seq_19.npy,Denada,11,54
dataset_cordialidad\Denada\seq_2.npy,Denada,11,42
dataset_cordialidad\Denada\seq_20.npy,Denada,11,54
dataset_cordialidad\Denada\seq_21.npy,Denada,11,62
dataset_cordialidad\Denada\seq_22.npy,Denada,11,62
dataset_cordialidad\Denada\seq_23.npy,Denada,11,62
dataset_cordialidad\Denada\seq_24.npy,Denada,11,52
dataset_cordialidad\Denada\seq_25.npy,Denada,11,52
dataset_cordialidad\Denada\seq_26.npy,Denada,11,52
dataset_cordialidad\Denada\seq_27.npy,Denada,11,50
dataset_cordialidad\Denada\seq_28.npy,Denada,11,50
dataset_cordialidad\Denada\seq_29.npy,Denada,11,50
dataset_cordialidad\Denada\seq_3.npy,Denada,11,40
dataset_cordialidad\Denada\seq_30.npy,Denada,11,55
dataset_cordialidad\Denada\seq_31.npy,Denada,11,55
dataset_cordialidad\Denada\seq_32.npy,Denada,11,55
dataset_cordialidad\Denada\seq_33.npy,Denada,11,58
dataset_cordialidad\Denada\seq_34.npy,Denada,11,58
dataset_cordialidad\Denada\seq_35.npy,Denada,11,58
dataset_cordialidad\Denada\seq_36.npy,Denada,11,55
dataset_cordialidad\Denada\seq_37.npy,Denada,11,55
dataset_cordialidad\Denada\seq_38.npy,Denada,11,55
dataset_cordialidad\Denada\seq_39.npy,Denada,11,58
dataset_cordialidad\Denada\seq_4.npy,Denada,11,40
dataset_cordialidad\Denada\seq_40.npy,Denada,11,58
dataset_cordialidad\Denada\seq_41.npy,Denada,11,58
dataset_cordialidad\Denada\seq_42.npy,Denada,11,46
dataset_cordialidad\Denada\seq_43.npy,Denada,11,46
dataset_cordialidad\Denada\seq_44.npy,Denada,11,46
dataset_cordialidad\Denada\seq_45.npy,Denada,11,54
dataset_cordialidad\Denada\seq_46.npy,Denada,11,54
dataset_cordialidad\Denada\seq_47.npy,Denada,11,54
dataset_cordialidad\Denada\seq_48.npy,Denada,11,41
dataset_cordialidad\Denada\seq_49.npy,Denada,11,41
dataset_cordialidad\Denada\seq_5.npy,Denada,11,40
dataset_cordialidad\Denada\seq_50.npy,Denada,11,41
dataset_cordialidad\Denada\seq_51.npy,Denada,11,57
dataset_cordialidad\Denada\seq_52.npy,Denada,11,57
dataset_cordialidad\Denada\seq_53.npy,Denada,11,57
dataset_cordialidad\Denada\seq_54.npy,Denada,11,46
dataset_cordialidad\Denada\seq_55.npy,Denada,11,46
dataset_cordialidad\Denada\seq_56.npy,Denada,11,46
dataset_cordialidad\Denada\seq_57.npy,Denada,11,40
dataset_cordialidad\Denada\seq_58.npy,Denada,11,40
dataset_cordialidad\Denada\seq_59.npy,Denada,11,40
dataset_cordialidad\Denada\seq_6.npy,Denada,11,37
dataset_cordialidad\Denada\seq_60.npy,Denada,11,59
dataset_cordialidad\Denada\seq_61.npy,Denada,11,59
dataset_cordialidad\Denada\seq_62.npy,Denada,11,59
dataset_cordialidad\Denada\seq_63.npy,Denada,11,54
dataset_cordialidad\Denada\seq_64.npy,Denada,11,54
dataset_cordialidad\Denada\seq_65.npy,Denada,11,54
dataset_cordialidad\Denada\seq_66.npy,Denada,11,46
dataset_cordialidad\Denada\seq_67.npy,Denada,11,46
dataset_cordialidad\Denada\seq_68.npy,Denada,11,46
dataset_cordialidad\Denada\seq_69.npy,Denada,11,52
dataset_cordialidad\Denada\seq_7.npy,Denada,11,37
dataset_cordialidad\Denada\seq_70.npy,Denada,11,52
dataset_cordialidad\Denada\seq_71.npy,Denada,11,52
dataset_cordialidad\Denada\seq_72.npy,Denada,11,48
dataset_cordialidad\Denada\seq_73.npy,Denada,11,48
dataset_cordialidad\Denada\seq_74.npy,Denada,11,48
dataset_cordialidad\Denada\seq_75.npy,Denada,11,40
dataset_cordialidad\Denada\seq_76.npy,Denada,11,40
dataset_cordialidad\Denada\seq_77.npy,Denada,11,40
dataset_cordialidad\Denada\seq_78.npy,Denada,11,50
dataset_cordialidad\Denada\seq_79.npy,Denada,11,50
dataset_cordialidad\Denada\seq_8.npy,Denada,11,37
dataset_cordialidad\Denada\seq_80.npy,Denada,11,50
dataset_cordialidad\Denada\seq_81.npy,Denada,11,41
dataset_cordialidad\Denada\seq_82.npy,Denada,11,41
dataset_cordialidad\Denada\seq_83.npy,Denada,11,41
dataset_cordialidad\Denada\seq_84.npy,Denada,11,49
dataset_cordialidad\Denada\seq_85.npy,Denada,11,49
dataset_cordialidad\Denada\seq_86.npy,Denada,11,49
dataset_cordialidad\Denada\seq_9.npy,Denada,11,73
dataset_cordialidad\Esperar\seq_0.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_1.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_10.npy,Esperar,12,49
dataset_cordialidad\Esperar\seq_11.npy,Esperar,12,49
dataset_cordialidad\Esperar\seq_12.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_13.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_14.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_15.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_16.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_17.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_18.npy,Esperar,12,63
dataset_cordialidad\Esperar\seq_19.npy,Esperar,12,63
dataset_cordialidad\Esperar\seq_2.npy,Esperar,12,39
dataset_cordialidad\Esperar\seq_20.npy,Esperar,12,63
dataset_cordialidad\Esperar\seq_21.npy,Esperar,12,38
dataset_cordialidad\Esperar\seq_22.npy,Esperar,12,38
dataset_cordialidad\Esperar\seq_23.npy,Esperar,12,38
dataset_cordialidad\Esperar\seq_24.npy,Esperar,12,42
dataset_cordialidad\Esperar\seq_25.npy,Esperar,12,42
dataset_cordialidad\Esperar\seq_26.npy,Esperar,12,42
dataset_cordialidad\Esperar\seq_27.npy,Esperar,12,66
dataset_cordialidad\Esperar\seq_28.npy,Esperar,12,66
dataset_cordialidad\Esperar\seq_29.npy,Esperar,12,66
dataset_cordialidad\Esperar\seq_3.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_30.npy,Esperar,12,57
dataset_cordialidad\Esperar\seq_31.npy,Esperar,12,57
dataset_cordialidad\Esperar\seq_32.npy,Esperar,12,57
dataset_cordialidad\Esperar\seq_33.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_34.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_35.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_36.npy,Esperar,12,55
dataset_cordialidad\Esperar\seq_37.npy,Esperar,12,55
dataset_cordialidad\Esperar\seq_38.npy,Esperar,12,55
dataset_cordialidad\Esperar\seq_39.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_4.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_40.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_41.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_42.npy,Esperar,12,86
dataset_cordialidad\Esperar\seq_43.npy,Esperar,12,86
dataset_cordialidad\Esperar\seq_44.npy,Esperar,12,86
dataset_cordialidad\Esperar\seq_45.npy,Esperar,12,58
dataset_cordialidad\Esperar\seq_46.npy,Esperar,12,58
dataset_cordialidad\Esperar\seq_47.npy,Esperar,12,58
dataset_cordialidad\Esperar\seq_48.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_49.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_5.npy,Esperar,12,34
dataset_cordialidad\Esperar\seq_50.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_51.npy,Esperar,12,40
dataset_cordialidad\Esperar\seq_52.npy,Esperar,12,40
dataset_cordialidad\Esperar\seq_53.npy,Esperar,12,40
dataset_cordialidad\Esperar\seq_54.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_55.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_56.npy,Esperar,12,48
dataset_cordialidad\Esperar\seq_57.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_58.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_59.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_6.npy,Esperar,12,33
dataset_cordialidad\Esperar\seq_60.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_61.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_62.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_63.npy,Esperar,12,52
dataset_cordialidad\Esperar\seq_64.npy,Esperar,12,52
dataset_cordialidad\Esperar\seq_65.npy,Esperar,12,52
dataset_cordialidad\Esperar\seq_66.npy,Esperar,12,43
dataset_cordialidad\Esperar\seq_67.npy,Esperar,12,43
dataset_cordialidad\Esperar\seq_68.npy,Esperar,12,43
dataset_cordialidad\Esperar\seq_69.npy,Esperar,12,50
dataset_cordialidad\Esperar\seq_7.npy,Esperar,12,33
dataset_cordialidad\Esperar\seq_70.npy,Esperar,12,50
dataset_cordialidad\Esperar\seq_71.npy,Esperar,12,50
dataset_cordialidad\Esperar\seq_72.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_73.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_74.npy,Esperar,12,47
dataset_cordialidad\Esperar\seq_75.npy,Esperar,12,46
dataset_cordialidad\Esperar\seq_76.npy,Esperar,12,46
dataset_cordialidad\Esperar\seq_77.npy,Esperar,12,46
dataset_cordialidad\Esperar\seq_78.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_79.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_8.npy,Esperar,12,33
dataset_cordialidad\Esperar\seq_80.npy,Esperar,12,51
dataset_cordialidad\Esperar\seq_9.npy,Esperar,12,49
dataset_cordialidad\Excelente\seq_0.npy,Excelente,13,34
dataset_cordialidad\Excelente\seq_1.npy,Excelente,13,34
dataset_cordialidad\Excelente\seq_10.npy,Excelente,13,59
dataset_cordialidad\Excelente\seq_11.npy,Excelente,13,59
dataset_cordialidad\Excelente\seq_12.npy,Excelente,13,36
dataset_cordialidad\Excelente\seq_13.npy,Excelente,13,36
dataset_cordialidad\Excelente\seq_14.npy,Excelente,13,36
dataset_cordialidad\Excelente\seq_15.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_16.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_17.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_18.npy,Excelente,13,62
dataset_cordialidad\Excelente\seq_19.npy,Excelente,13,62
dataset_cordialidad\Excelente\seq_2.npy,Excelente,13,34
dataset_cordialidad\Excelente\seq_20.npy,Excelente,13,62
dataset_cordialidad\Excelente\seq_21.npy,Excelente,13,55
dataset_cordialidad\Excelente\seq_22.npy,Excelente,13,55
dataset_cordialidad\Excelente\seq_23.npy,Excelente,13,55
dataset_cordialidad\Excelente\seq_24.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_25.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_26.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_27.npy,Excelente,13,51
dataset_cordialidad\Excelente\seq_28.npy,Excelente,13,51
dataset_cordialidad\Excelente\seq_29.npy,Excelente,13,51
dataset_cordialidad\Excelente\seq_3.npy,Excelente,13,29
dataset_cordialidad\Excelente\seq_30.npy,Excelente,13,65
dataset_cordialidad\Excelente\seq_31.npy,Excelente,13,65
dataset_cordialidad\Excelente\seq_32.npy,Excelente,13,65
dataset_cordialidad\Excelente\seq_33.npy,Excelente,13,44
dataset_cordialidad\Excelente\seq_34.npy,Excelente,13,44
dataset_cordialidad\Excelente\seq_35.npy,Excelente,13,44
dataset_cordialidad\Excelente\seq_36.npy,Excelente,13,35
dataset_cordialidad\Excelente\seq_37.npy,Excelente,13,35
dataset_cordialidad\Excelente\seq_38.npy,Excelente,13,35
dataset_cordialidad\Excelente\seq_39.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_4.npy,Excelente,13,29
dataset_cordialidad\Excelente\seq_40.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_41.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_42.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_43.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_44.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_45.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_46.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_47.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_48.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_49.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_5.npy,Excelente,13,29
dataset_cordialidad\Excelente\seq_50.npy,Excelente,13,48
dataset_cordialidad\Excelente\seq_51.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_52.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_53.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_54.npy,Excelente,13,54
dataset_cordialidad\Excelente\seq_55.npy,Excelente,13,54
dataset_cordialidad\Excelente\seq_56.npy,Excelente,13,54
dataset_cordialidad\Excelente\seq_57.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_58.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_59.npy,Excelente,13,45
dataset_cordialidad\Excelente\seq_6.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_60.npy,Excelente,13,42
dataset_cordialidad\Excelente\seq_61.npy,Excelente,13,42
dataset_cordialidad\Excelente\seq_62.npy,Excelente,13,42
dataset_cordialidad\Excelente\seq_63.npy,Excelente,13,47
dataset_cordialidad\Excelente\seq_64.npy,Excelente,13,47
dataset_cordialidad\Excelente\seq_65.npy,Excelente,13,47
dataset_cordialidad\Excelente\seq_66.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_67.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_68.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_69.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_7.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_70.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_71.npy,Excelente,13,41
dataset_cordialidad\Excelente\seq_72.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_73.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_74.npy,Excelente,13,38
dataset_cordialidad\Excelente\seq_75.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_76.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_77.npy,Excelente,13,37
dataset_cordialidad\Excelente\seq_78.npy,Excelente,13,39
dataset_cordialidad\Excelente\seq_79.npy,Excelente,13,39
dataset_cordialidad\Excelente\seq_8.npy,Excelente,13,33
dataset_cordialidad\Excelente\seq_80.npy,Excelente,13,39
dataset_cordialidad\Excelente\seq_9.npy,Excelente,13,59
dataset_cordialidad\Gracias\seq_0.npy,Gracias,14,124
dataset_cordialidad\Gracias\seq_1.npy,Gracias,14,124
dataset_cordialidad\Gracias\seq_10.npy,Gracias,14,70
dataset_cordialidad\Gracias\seq_11.npy,Gracias,14,70
dataset_cordialidad\Gracias\seq_12.npy,Gracias,14,47
dataset_cordialidad\Gracias\seq_13.npy,Gracias,14,47
dataset_cordialidad\Gracias\seq_14.npy,Gracias,14,47
dataset_cordialidad\Gracias\seq_15.npy,Gracias,14,70
dataset_cordialidad\Gracias\seq_16.npy,Gracias,14,70
dataset_cordialidad\Gracias\seq_17.npy,Gracias,14,70
dataset_cordialidad\Gracias\seq_18.npy,Gracias,14,78
dataset_cordialidad\Gracias\seq_19.npy,Gracias,14,78
dataset_cordialidad\Gracias\seq_2.npy,Gracias,14,124
dataset_cordialidad\Gracias\seq_20.npy,Gracias,14,78
dataset_cordialidad\Gracias\seq_21.npy,Gracias,14,111
dataset_cordialidad\Gracias\seq_22.npy,Gracias,14,111
dataset_cordialidad\Gracias\seq_23.npy,Gracias,14,111
dataset_cordialidad\Gracias\seq_24.npy,Gracias,14,110
dataset_cordialidad\Gracias\seq_25.npy,Gracias,14,110
dataset_cordialidad\Gracias\seq_26.npy,Gracias,14,110
dataset_cordialidad\Gracias\seq_27.npy,Gracias,14,128
dataset_cordialidad\Gracias\seq_28.npy,Gracias,14,128
dataset_cordialidad\Gracias\seq_29.npy,Gracias,14,128
dataset_cordialidad\Gracias\seq_3.npy,Gracias,14,109
dataset_cordialidad\Gracias\seq_30.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_31.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_32.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_33.npy,Gracias,14,72
dataset_cordialidad\Gracias\seq_34.npy,Gracias,14,72
dataset_cordialidad\Gracias\seq_35.npy,Gracias,14,72
dataset_cordialidad\Gracias\seq_36.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_37.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_38.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_39.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_4.npy,Gracias,14,109
dataset_cordialidad\Gracias\seq_40.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_41.npy,Gracias,14,65
dataset_cordialidad\Gracias\seq_42.npy,Gracias,14,74
dataset_cordialidad\Gracias\seq_43.npy,Gracias,14,74
dataset_cordialidad\Gracias\seq_44.npy,Gracias,14,74
dataset_cordialidad\Gracias\seq_45.npy,Gracias,14,39
dataset_cordialidad\Gracias\seq_46.npy,Gracias,14,39
dataset_cordialidad\Gracias\seq_47.npy,Gracias,14,39
dataset_cordialidad\Gracias\seq_48.npy,Gracias,14,41
dataset_cordialidad\Gracias\seq_49.npy,Gracias,14,41
dataset_cordialidad\Gracias\seq_5.npy,Gracias,14,109
dataset_cordialidad\Gracias\seq_50.npy,Gracias,14,41
dataset_cordialidad\Gracias\seq_51.npy,Gracias,14,97
dataset_cordialidad\Gracias\seq_52.npy,Gracias,14,97
dataset_cordialidad\Gracias\seq_53.npy,Gracias,14,97
dataset_cordialidad\Gracias\seq_54.npy,Gracias,14,96
dataset_cordialidad\Gracias\seq_55.npy,Gracias,14,96
dataset_cordialidad\Gracias\seq_56.npy,Gracias,14,96
dataset_cordialidad\Gracias\seq_57.npy,Gracias,14,103
dataset_cordialidad\Gracias\seq_58.npy,Gracias,14,103
dataset_cordialidad\Gracias\seq_59.npy,Gracias,14,103
dataset_cordialidad\Gracias\seq_6.npy,Gracias,14,86
dataset_cordialidad\Gracias\seq_60.npy,Gracias,14,107
dataset_cordialidad\Gracias\seq_61.npy,Gracias,14,107
dataset_cordialidad\Gracias\seq_62.npy,Gracias,14,107
dataset_cordialidad\Gracias\seq_63.npy,Gracias,14,115
dataset_cordialidad\Gracias\seq_64.npy,Gracias,14,115
dataset_cordialidad\Gracias\seq_65.npy,Gracias,14,115
dataset_cordialidad\Gracias\seq_66.npy,Gracias,14,44
dataset_cordialidad\Gracias\seq_67.npy,Gracias,14,44
dataset_cordialidad\Gracias\seq_68.npy,Gracias,14,44
dataset_cordialidad\Gracias\seq_69.npy,Gracias,14,61
dataset_cordialidad\Gracias\seq_7.npy,Gracias,14,86
dataset_cordialidad\Gracias\seq_70.npy,Gracias,14,61
dataset_cordialidad\Gracias\seq_71.npy,Gracias,14,61
dataset_cordialidad\Gracias\seq_72.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_73.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_74.npy,Gracias,14,51
dataset_cordialidad\Gracias\seq_75.npy,Gracias,14,60
dataset_cordialidad\Gracias\seq_76.npy,Gracias,14,60
dataset_cordialidad\Gracias\seq_77.npy,Gracias,14,60
dataset_cordialidad\Gracias\seq_8.npy,Gracias,14,86
dataset_cordialidad\Gracias\seq_9.npy,Gracias,14,70
dataset_cordialidad\Hola\seq_0.npy,Hola,15,33
dataset_cordialidad\Hola\seq_1.npy,Hola,15,33
dataset_cordialidad\Hola\seq_10.npy,Hola,15,51
dataset_cordialidad\Hola\seq_11.npy,Hola,15,51
dataset_cordialidad\Hola\seq_12.npy,Hola,15,41
dataset_cordialidad\Hola\seq_13.npy,Hola,15,41
dataset_cordialidad\Hola\seq_14.npy,Hola,15,41
dataset_cordialidad\Hola\seq_15.npy,Hola,15,49
dataset_cordialidad\Hola\seq_16.npy,Hola,15,49
dataset_cordialidad\Hola\seq_17.npy,Hola,15,49
dataset_cordialidad\Hola\seq_18.npy,Hola,15,40
dataset_cordialidad\Hola\seq_19.npy,Hola,15,40
dataset_cordialidad\Hola\seq_2.npy,Hola,15,33
dataset_cordialidad\Hola\seq_20.npy,Hola,15,40
dataset_cordialidad\Hola\seq_21.npy,Hola,15,47
dataset_cordialidad\Hola\seq_22.npy,Hola,15,47
dataset_cordialidad\Hola\seq_23.npy,Hola,15,47
dataset_cordialidad\Hola\seq_24.npy,Hola,15,44
dataset_cordialidad\Hola\seq_25.npy,Hola,15,44
dataset_cordialidad\Hola\seq_26.npy,Hola,15,44
dataset_cordialidad\Hola\seq_27.npy,Hola,15,37
dataset_cordialidad\Hola\seq_28.npy,Hola,15,37
dataset_cordialidad\Hola\seq_29.npy,Hola,15,37
dataset_cordialidad\Hola\seq_3.npy,Hola,15,30
